date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:30:19	2748/2748	---M--	200	added ('OK')	image/png	etag:%22abc-655ba786-157f09cb46b2a991;;;%22	https://themephi.net/template/eduan/eduan/assets/img/logo/logo-red-light.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/logo/logo-red-light.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:19	3195/3195	---M--	200	added ('OK')	image/png	etag:%22c7b-655ba786-36ffb28242d43a70;;;%22	https://themephi.net/template/eduan/eduan/assets/img/logo/logo-red.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/logo/logo-red.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:19	152929/152929	---M--	200	added ('OK')	image/jpeg	etag:%2225561-655ba786-9b75f68e3aa11951;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/1.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:20	183654/183654	---M--	200	added ('OK')	image/jpeg	etag:%222cd66-655ba786-7d15ebfccd915809;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/2.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:20	6956/6956	---M--	200	added ('OK')	image/jpeg	etag:%221b2c-655ba786-385744a6fb7d5921;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-1.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:20	9566/9566	---M--	200	added ('OK')	image/jpeg	etag:%22255e-655ba786-2d3023208b30e202;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-2.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:21	17557/17557	---M--	200	added ('OK')	image/jpeg	etag:%224495-655ba786-61c0a2236b9ddd28;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-3.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:21	342164/342164	---M--	200	added ('OK')	image/jpeg	etag:%2253894-655ba786-ae6ae59a6cb66c4a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/4.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:21	432502/432502	---M--	200	added ('OK')	image/jpeg	etag:%2269976-655ba786-435fdcc93b5f6895;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/3.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:22	16825/16825	---M--	200	added ('OK')	image/jpeg	etag:%2241b9-655ba786-afb64c88204d0fff;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/7/thumb-4.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:22	2905/2905	---M--	200	added ('OK')	image/jpeg	etag:%22b59-655ba786-686120853e61eed5;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/7/admin.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/7/admin.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:22	3868/3868	---M--	200	added ('OK')	image/png	etag:%22f1c-655ba786-b948105b13f2efe5;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/7/signature.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/7/signature.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:23	22641/22641	---M--	200	added ('OK')	image/png	etag:%225871-655ba786-759374d83384c796;;;%22	https://themephi.net/template/eduan/eduan/assets/img/apply/7/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/apply/7/1.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:23	112607/112607	---M--	200	added ('OK')	image/png	etag:%221b7df-655ba786-92ff98d9f02760bb;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/7/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/7/1.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:23	21796/21796	---M--	200	added ('OK')	image/png	etag:%225524-655ba786-12260edbc1b27681;;;%22	https://themephi.net/template/eduan/eduan/assets/img/apply/7/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/apply/7/2.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:23	25433/25433	---M--	200	added ('OK')	image/png	etag:%226359-655ba786-a83d2f3d6d7e4762;;;%22	https://themephi.net/template/eduan/eduan/assets/img/apply/7/3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/apply/7/3.png	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:23	98286/98286	---M--	200	added ('OK')	image/jpeg	etag:%2217fee-655ba786-a2262bcca58a1b55;;;%22	https://themephi.net/template/eduan/eduan/assets/img/scholarship/7/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/scholarship/7/1.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:24	2822/2822	---M--	200	added ('OK')	image/png	etag:%22b06-655ba786-5c208f1ac430af23;;;%22	https://themephi.net/template/eduan/eduan/assets/img/logo/logo-violet-light.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/logo/logo-violet-light.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:24	3266/3266	---M--	200	added ('OK')	image/png	etag:%22cc2-655ba786-cfee242618301497;;;%22	https://themephi.net/template/eduan/eduan/assets/img/logo/logo-violet.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/logo/logo-violet.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:24	86624/86624	---M--	200	added ('OK')	image/png	etag:%2215260-655ba786-eb64844cd69077da;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/8/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/8/1.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:25	254053/254053	---M--	200	added ('OK')	image/jpeg	etag:%223e065-655ba786-4db27ed5628e5eb4;;;%22	https://themephi.net/template/eduan/eduan/assets/img/event/7/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/event/7/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-7.html)
16:30:25	45215/45215	---M--	200	added ('OK')	image/jpeg	etag:%22b09f-655ba786-ab1b82aa2fa6cbed;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/8/a-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/8/a-1.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:25	38877/38877	---M--	200	added ('OK')	image/jpeg	etag:%2297dd-655ba786-c9956a98a4fc9a10;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/8/a-2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/8/a-2.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:25	3867/3867	---M--	200	added ('OK')	image/png	etag:%22f1b-655ba786-e76d7efbed3851f7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/about/8/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/about/8/2.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:25	99752/99752	---M--	200	added ('OK')	image/jpeg	etag:%22185a8-655ba786-f2c0708167253f89;;;%22	https://themephi.net/template/eduan/eduan/assets/img/counter/8/bg.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/counter/8/bg.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:26	3601/3601	---M--	200	added ('OK')	image/png	etag:%22e11-655ba786-d0f35c8ec968357a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/9/shape.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/9/shape.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:26	68023/68023	---M--	200	added ('OK')	image/png	etag:%22109b7-655ba786-e492f9274c75de56;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/9/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/9/1.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:26	2651/2651	---M--	200	added ('OK')	image/png	etag:%22a5b-655ba786-7ed77c29154431b0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/course/9/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/course/9/2.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:26	20406/20406	---M--	200	added ('OK')	image/png	etag:%224fb6-655ba786-e5dbc33f1a4f0176;;;%22	https://themephi.net/template/eduan/eduan/assets/img/career/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/career/1.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:26	24399/24399	---M--	200	added ('OK')	image/png	etag:%225f4f-655ba786-67c12cb383fcdd52;;;%22	https://themephi.net/template/eduan/eduan/assets/img/career/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/career/2.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:27	39007/39007	---M--	200	added ('OK')	image/jpeg	etag:%22985f-655ba786-b36ca0414935c7f1;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/8/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/8/2.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:27	38082/38082	---M--	200	added ('OK')	image/jpeg	etag:%2294c2-655ba786-4fda5133fc72f631;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/8/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/8/3.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:27	34916/34916	---M--	200	added ('OK')	image/jpeg	etag:%228864-655ba786-dc4e5286730b529b;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/8/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/8/4.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:28	48215/48215	---M--	200	added ('OK')	image/jpeg	etag:%22bc57-655ba786-2042069501407635;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/8/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/8/1.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:28	442/442	---M--	200	added ('OK')	image/png	etag:%221ba-655ba786-75fe3b7eade88e00;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/quote.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/quote.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:28	2940/2940	---M--	200	added ('OK')	image/jpeg	etag:%22b7c-655ba786-f670d192b3171232;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/1.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:28	3938/3938	---M--	200	added ('OK')	image/jpeg	etag:%22f62-655ba786-a5f7f86e297b7875;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/2.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:29	2868/2868	---M--	200	added ('OK')	image/jpeg	etag:%22b34-655ba786-bad589781e346d4;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/3.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:29	4704/4704	---M--	200	added ('OK')	image/jpeg	etag:%221260-655ba786-81c3adc84520baa4;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/4.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:29	2959/2959	---M--	200	added ('OK')	image/jpeg	etag:%22b8f-655ba786-373e05d3cedfea6a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/5.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/5.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:29	3030/3030	---M--	200	added ('OK')	image/jpeg	etag:%22bd6-655ba786-e33db2b3c9fcb5d2;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/6.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/6.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:29	3067/3067	---M--	200	added ('OK')	image/jpeg	etag:%22bfb-655ba786-47f116b5a82d7352;;;%22	https://themephi.net/template/eduan/eduan/assets/img/testimonial/8/7.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/testimonial/8/7.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:30	46029/46029	---M--	200	added ('OK')	image/jpeg	etag:%22b3cd-655ba786-7fec6b8704fc83d7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/8/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/8/1.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:30	41857/41857	---M--	200	added ('OK')	image/jpeg	etag:%22a381-655ba786-6b9bd7777aa42fcf;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/8/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/8/2.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:30	49885/49885	---M--	200	added ('OK')	image/jpeg	etag:%22c2dd-655ba786-8a6df1d90000cbe0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/blog/8/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/blog/8/3.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:31	51458/51458	---M--	200	added ('OK')	image/jpeg	etag:%22c902-655ba786-618a4b5fc32db2e8;;;%22	https://themephi.net/template/eduan/eduan/assets/img/instagram/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/instagram/1.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:31	48232/48232	---M--	200	added ('OK')	image/jpeg	etag:%22bc68-655ba786-a51a4a5658521e29;;;%22	https://themephi.net/template/eduan/eduan/assets/img/instagram/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/instagram/2.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:31	52796/52796	---M--	200	added ('OK')	image/jpeg	etag:%22ce3c-655ba786-f976306b376a7210;;;%22	https://themephi.net/template/eduan/eduan/assets/img/instagram/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/instagram/3.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:31	61210/61210	---M--	200	added ('OK')	image/jpeg	etag:%22ef1a-655ba786-c9804c696829855b;;;%22	https://themephi.net/template/eduan/eduan/assets/img/instagram/5.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/instagram/5.jpg	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:31	2919/2919	---M--	200	added ('OK')	image/png	etag:%22b67-655ba786-48f414bfe7a567b;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/h_1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/h_1.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:32	2716/2716	---M--	200	added ('OK')	image/png	etag:%22a9c-655ba786-abc0c37237f82291;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/1.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:32	2919/2919	---M--	200	added ('OK')	image/png	etag:%22b67-655ba786-3888deb4143b8614;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/h_2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/h_2.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:32	2716/2716	---M--	200	added ('OK')	image/png	etag:%22a9c-655ba786-e6ab560822b919d9;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/2.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:32	2919/2919	---M--	200	added ('OK')	image/png	etag:%22b67-655ba786-db8d4034a3cc73d3;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/h_3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/h_3.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:33	2716/2716	---M--	200	added ('OK')	image/png	etag:%22a9c-655ba786-1fe1527c8edf0c63;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/3.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:33	2919/2919	---M--	200	added ('OK')	image/png	etag:%22b67-655ba786-228083794ac4e376;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/h_4.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/h_4.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:33	2716/2716	---M--	200	added ('OK')	image/png	etag:%22a9c-655ba786-f30e47f69a4fe075;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/4.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/4.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:33	2919/2919	---M--	200	added ('OK')	image/png	etag:%22b67-655ba786-8b9565a6b6997c0b;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/h_5.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/h_5.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:34	2716/2716	---M--	200	added ('OK')	image/png	etag:%22a9c-655ba786-e23cc63e46db69ff;;;%22	https://themephi.net/template/eduan/eduan/assets/img/brand/8/5.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/brand/8/5.png	(from https://themephi.net/template/eduan/eduan/index-8.html)
16:30:34	2789/2789	---M--	200	added ('OK')	image/png	etag:%22ae5-655ba786-c670118cdb5aa72e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/logo/logo-blue-light.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/logo/logo-blue-light.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:34	3218/3218	---M--	200	added ('OK')	image/png	etag:%22c92-655ba786-17496538b8d1fb34;;;%22	https://themephi.net/template/eduan/eduan/assets/img/logo/logo-blue.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/logo/logo-blue.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:35	212805/212805	---M--	200	added ('OK')	image/jpeg	etag:%2233f45-655ba786-4758c3250a6f4aaa;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/9/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/9/1.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:35	100582/100582	---M--	200	added ('OK')	image/jpeg	etag:%22188e6-655ba786-891791c44c7b98fa;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/9/2.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/9/2.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:36	129719/129719	---M--	200	added ('OK')	image/jpeg	etag:%221fab7-655ba786-e3ddcbbfc9249be7;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/9/3.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/9/3.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:37	218173/218173	---M--	200	added ('OK')	image/jpeg	etag:%223543d-655ba786-30384388e886261c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/9/5.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/9/5.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:37	168916/168916	---M--	200	added ('OK')	image/jpeg	etag:%22293d4-655ba786-ea4027f18df9a712;;;%22	https://themephi.net/template/eduan/eduan/assets/img/banner/9/4.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/banner/9/4.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:37	1368/1368	---M--	200	added ('OK')	image/png	etag:%22558-655ba786-e595926c340a8ed0;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/1.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:37	1401/1401	---M--	200	added ('OK')	image/png	etag:%22579-655ba786-2f249a45a15b04b6;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/2.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:38	1401/1401	---M--	200	added ('OK')	image/png	etag:%22579-655ba786-b2aed294b17811b5;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/3.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:38	1790/1790	---M--	200	added ('OK')	image/png	etag:%226fe-655ba786-14d25d02bf4187a6;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/4.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/4.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:38	1483/1483	---M--	200	added ('OK')	image/png	etag:%225cb-655ba786-d23c33fa03b89c42;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/5.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/5.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:38	1401/1401	---M--	200	added ('OK')	image/png	etag:%22579-655ba786-38a14426c746f73e;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/6.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/6.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:39	1344/1344	---M--	200	added ('OK')	image/png	etag:%22540-655ba786-9c957065dd61c51;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/7.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/7.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:39	1309/1309	---M--	200	added ('OK')	image/png	etag:%2251d-655ba786-17397f5abeaf02e1;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/8.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/8.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:39	1589/1589	---M--	200	added ('OK')	image/png	etag:%22635-655ba786-eb5cfc8049444c82;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/9.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/9.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:39	1765/1765	---M--	200	added ('OK')	image/png	etag:%226e5-655ba786-d79a55f94b73f25f;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/10.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/10.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:40	1945/1945	---M--	200	added ('OK')	image/png	etag:%22799-655ba786-24b477d6876aca71;;;%22	https://themephi.net/template/eduan/eduan/assets/img/faq/9/11.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/faq/9/11.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:40	4613/4613	---M--	200	added ('OK')	image/png	etag:%221205-655ba786-5ff5e9bf0bebc01;;;%22	https://themephi.net/template/eduan/eduan/assets/img/choose/1.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/choose/1.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:40	4971/4971	---M--	200	added ('OK')	image/png	etag:%22136b-655ba786-986114e0776c2d5;;;%22	https://themephi.net/template/eduan/eduan/assets/img/choose/2.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/choose/2.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:40	4530/4530	---M--	200	added ('OK')	image/png	etag:%2211b2-655ba786-df65450be56bf22c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/choose/3.png	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/choose/3.png	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:41	93813/93813	---M--	200	added ('OK')	image/jpeg	etag:%2216e75-655ba786-d3300a3c122474a;;;%22	https://themephi.net/template/eduan/eduan/assets/img/choose/bg-1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/choose/bg-1.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
16:30:41	27072/27072	---M--	200	added ('OK')	image/jpeg	etag:%2269c0-655ba786-290c9c296bc64d9c;;;%22	https://themephi.net/template/eduan/eduan/assets/img/teacher/9/1.jpg	C:/My%20Web%20Sites/education/themephi.net/template/eduan/eduan/assets/img/teacher/9/1.jpg	(from https://themephi.net/template/eduan/eduan/index-9.html)
